[2025-03-29 17:08:10,281] INFO - Starting fold 1
[2025-03-29 17:08:10,281] INFO - Constructing hypergraph incidence matrix! (This may take several minutes...)
[2025-03-29 17:08:12,719] INFO - Constructing hypergraph incidence matrix! (This may take several minutes...)
[2025-03-29 17:08:13,865] INFO - Constructing hypergraph incidence matrix! (This may take several minutes...)
[2025-03-29 17:22:23,721] INFO - Fold 3 Epoch 8160: Train Loss 0.0214, Train Acc 0.9928, Train F1 0.9928
[2025-03-29 17:22:23,721] INFO - Fold 3 Epoch 8160: Test Loss 3.0493, Test Acc 0.7571, Test F1 0.7564
[2025-03-29 17:22:23,864] INFO - Fold 3 Epoch 8165: Train Loss 0.0868, Train Acc 0.9713, Train F1 0.9713
[2025-03-29 17:22:23,864] INFO - Fold 3 Epoch 8165: Test Loss 3.7579, Test Acc 0.7857, Test F1 0.7856
[2025-03-29 17:22:24,007] INFO - Fold 3 Epoch 8170: Train Loss 0.0301, Train Acc 0.9892, Train F1 0.9892
[2025-03-29 17:22:24,007] INFO - Fold 3 Epoch 8170: Test Loss 3.1159, Test Acc 0.7429, Test F1 0.7416
[2025-03-29 17:22:24,150] INFO - Fold 3 Epoch 8175: Train Loss 0.0715, Train Acc 0.9677, Train F1 0.9677
[2025-03-29 17:22:24,150] INFO - Fold 3 Epoch 8175: Test Loss 3.0234, Test Acc 0.7571, Test F1 0.7554
[2025-03-29 17:22:24,292] INFO - Fold 3 Epoch 8180: Train Loss 0.0679, Train Acc 0.9749, Train F1 0.9749
[2025-03-29 17:22:24,293] INFO - Fold 3 Epoch 8180: Test Loss 2.9711, Test Acc 0.7143, Test F1 0.7143
[2025-03-29 17:22:24,435] INFO - Fold 3 Epoch 8185: Train Loss 0.4198, Train Acc 0.9391, Train F1 0.9390
[2025-03-29 17:22:24,435] INFO - Fold 3 Epoch 8185: Test Loss 4.2473, Test Acc 0.7857, Test F1 0.7813
[2025-03-29 17:22:24,578] INFO - Fold 3 Epoch 8190: Train Loss 0.0419, Train Acc 0.9928, Train F1 0.9928
[2025-03-29 17:22:24,578] INFO - Fold 3 Epoch 8190: Test Loss 2.1892, Test Acc 0.7429, Test F1 0.7424
[2025-03-29 17:22:24,721] INFO - Fold 3 Epoch 8195: Train Loss 0.0847, Train Acc 0.9642, Train F1 0.9642
[2025-03-29 17:22:24,722] INFO - Fold 3 Epoch 8195: Test Loss 2.9400, Test Acc 0.7857, Test F1 0.7851
[2025-03-29 17:22:24,864] INFO - Fold 3 Epoch 8200: Train Loss 0.0239, Train Acc 0.9928, Train F1 0.9928
[2025-03-29 17:22:24,865] INFO - Fold 3 Epoch 8200: Test Loss 3.2555, Test Acc 0.7714, Test F1 0.7711
[2025-03-29 17:22:25,007] INFO - Fold 3 Epoch 8205: Train Loss 0.0322, Train Acc 0.9928, Train F1 0.9928
[2025-03-29 17:22:25,007] INFO - Fold 3 Epoch 8205: Test Loss 2.7116, Test Acc 0.7571, Test F1 0.7564
[2025-03-29 17:22:25,150] INFO - Fold 3 Epoch 8210: Train Loss 0.0787, Train Acc 0.9606, Train F1 0.9606
[2025-03-29 17:22:25,150] INFO - Fold 3 Epoch 8210: Test Loss 2.9296, Test Acc 0.7571, Test F1 0.7540
[2025-03-29 17:22:25,293] INFO - Fold 3 Epoch 8215: Train Loss 0.0239, Train Acc 0.9928, Train F1 0.9928
[2025-03-29 17:22:25,294] INFO - Fold 3 Epoch 8215: Test Loss 3.0754, Test Acc 0.7857, Test F1 0.7858
[2025-03-29 17:22:25,437] INFO - Fold 3 Epoch 8220: Train Loss 0.0266, Train Acc 0.9892, Train F1 0.9892
[2025-03-29 17:22:25,437] INFO - Fold 3 Epoch 8220: Test Loss 3.0152, Test Acc 0.7571, Test F1 0.7570
[2025-03-29 17:22:25,582] INFO - Fold 3 Epoch 8225: Train Loss 0.0968, Train Acc 0.9570, Train F1 0.9568
[2025-03-29 17:22:25,583] INFO - Fold 3 Epoch 8225: Test Loss 3.2330, Test Acc 0.7714, Test F1 0.7692
[2025-03-29 17:22:25,725] INFO - Fold 3 Epoch 8230: Train Loss 0.0329, Train Acc 0.9857, Train F1 0.9857
[2025-03-29 17:22:25,726] INFO - Fold 3 Epoch 8230: Test Loss 3.0568, Test Acc 0.7714, Test F1 0.7703
[2025-03-29 17:22:25,869] INFO - Fold 3 Epoch 8235: Train Loss 0.0744, Train Acc 0.9713, Train F1 0.9713
[2025-03-29 17:22:25,869] INFO - Fold 3 Epoch 8235: Test Loss 2.6366, Test Acc 0.6714, Test F1 0.6704
[2025-03-29 17:22:26,013] INFO - Fold 3 Epoch 8240: Train Loss 0.3933, Train Acc 0.9319, Train F1 0.9318
[2025-03-29 17:22:26,013] INFO - Fold 3 Epoch 8240: Test Loss 3.2159, Test Acc 0.7857, Test F1 0.7829
[2025-03-29 17:22:26,156] INFO - Fold 3 Epoch 8245: Train Loss 0.0967, Train Acc 0.9462, Train F1 0.9460
[2025-03-29 17:22:26,156] INFO - Fold 3 Epoch 8245: Test Loss 2.4028, Test Acc 0.6714, Test F1 0.6646
[2025-03-29 17:22:26,298] INFO - Fold 3 Epoch 8250: Train Loss 0.0859, Train Acc 0.9713, Train F1 0.9713
[2025-03-29 17:22:26,298] INFO - Fold 3 Epoch 8250: Test Loss 3.4524, Test Acc 0.8000, Test F1 0.8000
[2025-03-29 17:22:26,441] INFO - Fold 3 Epoch 8255: Train Loss 0.1577, Train Acc 0.9211, Train F1 0.9204
[2025-03-29 17:22:26,441] INFO - Fold 3 Epoch 8255: Test Loss 2.9900, Test Acc 0.6714, Test F1 0.6577
[2025-03-29 17:22:26,584] INFO - Fold 3 Epoch 8260: Train Loss 0.0868, Train Acc 0.9713, Train F1 0.9713
[2025-03-29 17:22:26,584] INFO - Fold 3 Epoch 8260: Test Loss 2.7112, Test Acc 0.7714, Test F1 0.7703
[2025-03-29 17:22:26,728] INFO - Fold 3 Epoch 8265: Train Loss 0.1022, Train Acc 0.9427, Train F1 0.9423
[2025-03-29 17:22:26,728] INFO - Fold 3 Epoch 8265: Test Loss 2.9239, Test Acc 0.7000, Test F1 0.6909
[2025-03-29 17:22:26,873] INFO - Fold 3 Epoch 8270: Train Loss 0.0530, Train Acc 0.9785, Train F1 0.9785
[2025-03-29 17:22:26,873] INFO - Fold 3 Epoch 8270: Test Loss 2.9802, Test Acc 0.7571, Test F1 0.7564
[2025-03-29 17:22:27,017] INFO - Fold 3 Epoch 8275: Train Loss 0.0458, Train Acc 0.9785, Train F1 0.9785
[2025-03-29 17:22:27,017] INFO - Fold 3 Epoch 8275: Test Loss 2.7901, Test Acc 0.7429, Test F1 0.7386
[2025-03-29 17:22:27,159] INFO - Fold 3 Epoch 8280: Train Loss 0.0260, Train Acc 0.9928, Train F1 0.9928
[2025-03-29 17:22:27,159] INFO - Fold 3 Epoch 8280: Test Loss 2.9415, Test Acc 0.8000, Test F1 0.7990
[2025-03-29 17:22:27,302] INFO - Fold 3 Epoch 8285: Train Loss 0.0181, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:27,302] INFO - Fold 3 Epoch 8285: Test Loss 2.9688, Test Acc 0.7571, Test F1 0.7570
[2025-03-29 17:22:27,443] INFO - Fold 3 Epoch 8290: Train Loss 0.0420, Train Acc 0.9821, Train F1 0.9821
[2025-03-29 17:22:27,443] INFO - Fold 3 Epoch 8290: Test Loss 2.8971, Test Acc 0.7571, Test F1 0.7554
[2025-03-29 17:22:27,584] INFO - Fold 3 Epoch 8295: Train Loss 0.0225, Train Acc 0.9892, Train F1 0.9892
[2025-03-29 17:22:27,584] INFO - Fold 3 Epoch 8295: Test Loss 2.8786, Test Acc 0.7714, Test F1 0.7711
[2025-03-29 17:22:27,727] INFO - Fold 3 Epoch 8300: Train Loss 0.0152, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:27,727] INFO - Fold 3 Epoch 8300: Test Loss 3.1162, Test Acc 0.7714, Test F1 0.7711
[2025-03-29 17:22:27,868] INFO - Fold 3 Epoch 8305: Train Loss 0.0554, Train Acc 0.9785, Train F1 0.9785
[2025-03-29 17:22:27,868] INFO - Fold 3 Epoch 8305: Test Loss 3.3460, Test Acc 0.7714, Test F1 0.7692
[2025-03-29 17:22:28,010] INFO - Fold 3 Epoch 8310: Train Loss 0.0170, Train Acc 0.9928, Train F1 0.9928
[2025-03-29 17:22:28,010] INFO - Fold 3 Epoch 8310: Test Loss 2.9675, Test Acc 0.7857, Test F1 0.7856
[2025-03-29 17:22:28,153] INFO - Fold 3 Epoch 8315: Train Loss 0.2095, Train Acc 0.9498, Train F1 0.9498
[2025-03-29 17:22:28,153] INFO - Fold 3 Epoch 8315: Test Loss 3.6554, Test Acc 0.8000, Test F1 0.7980
[2025-03-29 17:22:28,296] INFO - Fold 3 Epoch 8320: Train Loss 0.0546, Train Acc 0.9857, Train F1 0.9857
[2025-03-29 17:22:28,296] INFO - Fold 3 Epoch 8320: Test Loss 3.0986, Test Acc 0.7286, Test F1 0.7250
[2025-03-29 17:22:28,438] INFO - Fold 3 Epoch 8325: Train Loss 0.0152, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:28,438] INFO - Fold 3 Epoch 8325: Test Loss 3.1730, Test Acc 0.7714, Test F1 0.7711
[2025-03-29 17:22:28,581] INFO - Fold 3 Epoch 8330: Train Loss 0.0222, Train Acc 0.9928, Train F1 0.9928
[2025-03-29 17:22:28,581] INFO - Fold 3 Epoch 8330: Test Loss 3.0761, Test Acc 0.7714, Test F1 0.7711
[2025-03-29 17:22:28,723] INFO - Fold 3 Epoch 8335: Train Loss 0.0208, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:28,724] INFO - Fold 3 Epoch 8335: Test Loss 3.0797, Test Acc 0.7714, Test F1 0.7714
[2025-03-29 17:22:28,867] INFO - Fold 3 Epoch 8340: Train Loss 0.2238, Train Acc 0.9534, Train F1 0.9534
[2025-03-29 17:22:28,867] INFO - Fold 3 Epoch 8340: Test Loss 4.0448, Test Acc 0.7857, Test F1 0.7829
[2025-03-29 17:22:29,009] INFO - Fold 3 Epoch 8345: Train Loss 0.0153, Train Acc 0.9928, Train F1 0.9928
[2025-03-29 17:22:29,009] INFO - Fold 3 Epoch 8345: Test Loss 2.9146, Test Acc 0.7571, Test F1 0.7570
[2025-03-29 17:22:29,153] INFO - Fold 3 Epoch 8350: Train Loss 0.0131, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:29,153] INFO - Fold 3 Epoch 8350: Test Loss 3.1376, Test Acc 0.7714, Test F1 0.7714
[2025-03-29 17:22:29,295] INFO - Fold 3 Epoch 8355: Train Loss 0.0143, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:29,295] INFO - Fold 3 Epoch 8355: Test Loss 3.3243, Test Acc 0.7714, Test F1 0.7711
[2025-03-29 17:22:29,437] INFO - Fold 3 Epoch 8360: Train Loss 0.0203, Train Acc 0.9892, Train F1 0.9892
[2025-03-29 17:22:29,437] INFO - Fold 3 Epoch 8360: Test Loss 3.2459, Test Acc 0.8000, Test F1 0.7990
[2025-03-29 17:22:29,580] INFO - Fold 3 Epoch 8365: Train Loss 0.0115, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:29,580] INFO - Fold 3 Epoch 8365: Test Loss 3.0340, Test Acc 0.7714, Test F1 0.7714
[2025-03-29 17:22:29,723] INFO - Fold 3 Epoch 8370: Train Loss 0.0145, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:29,723] INFO - Fold 3 Epoch 8370: Test Loss 3.3343, Test Acc 0.7571, Test F1 0.7570
[2025-03-29 17:22:29,866] INFO - Fold 3 Epoch 8375: Train Loss 0.0115, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:29,866] INFO - Fold 3 Epoch 8375: Test Loss 3.3406, Test Acc 0.7571, Test F1 0.7570
[2025-03-29 17:22:30,010] INFO - Fold 3 Epoch 8380: Train Loss 0.0146, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:30,010] INFO - Fold 3 Epoch 8380: Test Loss 3.1196, Test Acc 0.7714, Test F1 0.7711
[2025-03-29 17:22:30,152] INFO - Fold 3 Epoch 8385: Train Loss 0.0224, Train Acc 0.9928, Train F1 0.9928
[2025-03-29 17:22:30,153] INFO - Fold 3 Epoch 8385: Test Loss 3.1576, Test Acc 0.7714, Test F1 0.7711
[2025-03-29 17:22:30,296] INFO - Fold 3 Epoch 8390: Train Loss 0.0396, Train Acc 0.9821, Train F1 0.9821
[2025-03-29 17:22:30,296] INFO - Fold 3 Epoch 8390: Test Loss 3.4633, Test Acc 0.7714, Test F1 0.7703
[2025-03-29 17:22:30,438] INFO - Fold 3 Epoch 8395: Train Loss 0.0654, Train Acc 0.9749, Train F1 0.9749
[2025-03-29 17:22:30,439] INFO - Fold 3 Epoch 8395: Test Loss 3.3976, Test Acc 0.7143, Test F1 0.7095
[2025-03-29 17:22:30,581] INFO - Fold 3 Epoch 8400: Train Loss 0.0503, Train Acc 0.9713, Train F1 0.9713
[2025-03-29 17:22:30,582] INFO - Fold 3 Epoch 8400: Test Loss 3.2824, Test Acc 0.7286, Test F1 0.7229
[2025-03-29 17:22:30,723] INFO - Fold 3 Epoch 8405: Train Loss 0.0359, Train Acc 0.9892, Train F1 0.9892
[2025-03-29 17:22:30,723] INFO - Fold 3 Epoch 8405: Test Loss 3.0438, Test Acc 0.7571, Test F1 0.7554
[2025-03-29 17:22:30,866] INFO - Fold 3 Epoch 8410: Train Loss 0.0293, Train Acc 0.9892, Train F1 0.9892
[2025-03-29 17:22:30,866] INFO - Fold 3 Epoch 8410: Test Loss 3.3699, Test Acc 0.7571, Test F1 0.7564
[2025-03-29 17:22:31,009] INFO - Fold 3 Epoch 8415: Train Loss 0.0127, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:31,010] INFO - Fold 3 Epoch 8415: Test Loss 3.0126, Test Acc 0.7571, Test F1 0.7570
[2025-03-29 17:22:31,153] INFO - Fold 3 Epoch 8420: Train Loss 0.0405, Train Acc 0.9892, Train F1 0.9892
[2025-03-29 17:22:31,153] INFO - Fold 3 Epoch 8420: Test Loss 3.4084, Test Acc 0.7571, Test F1 0.7540
[2025-03-29 17:22:31,296] INFO - Fold 3 Epoch 8425: Train Loss 0.0547, Train Acc 0.9713, Train F1 0.9713
[2025-03-29 17:22:31,297] INFO - Fold 3 Epoch 8425: Test Loss 3.4971, Test Acc 0.8000, Test F1 0.7990
[2025-03-29 17:22:31,440] INFO - Fold 3 Epoch 8430: Train Loss 0.0240, Train Acc 0.9928, Train F1 0.9928
[2025-03-29 17:22:31,440] INFO - Fold 3 Epoch 8430: Test Loss 2.9638, Test Acc 0.7429, Test F1 0.7416
[2025-03-29 17:22:31,584] INFO - Fold 3 Epoch 8435: Train Loss 0.0129, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:31,584] INFO - Fold 3 Epoch 8435: Test Loss 3.1028, Test Acc 0.7714, Test F1 0.7714
[2025-03-29 17:22:31,728] INFO - Fold 3 Epoch 8440: Train Loss 0.0244, Train Acc 0.9892, Train F1 0.9892
[2025-03-29 17:22:31,728] INFO - Fold 3 Epoch 8440: Test Loss 2.9509, Test Acc 0.7714, Test F1 0.7714
[2025-03-29 17:22:31,870] INFO - Fold 3 Epoch 8445: Train Loss 0.0208, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:31,870] INFO - Fold 3 Epoch 8445: Test Loss 3.1376, Test Acc 0.7857, Test F1 0.7851
[2025-03-29 17:22:32,011] INFO - Fold 3 Epoch 8450: Train Loss 0.0799, Train Acc 0.9570, Train F1 0.9570
[2025-03-29 17:22:32,011] INFO - Fold 3 Epoch 8450: Test Loss 3.1749, Test Acc 0.8000, Test F1 0.7990
[2025-03-29 17:22:32,155] INFO - Fold 3 Epoch 8455: Train Loss 0.0638, Train Acc 0.9677, Train F1 0.9678
[2025-03-29 17:22:32,155] INFO - Fold 3 Epoch 8455: Test Loss 3.2852, Test Acc 0.7429, Test F1 0.7403
[2025-03-29 17:22:32,298] INFO - Fold 3 Epoch 8460: Train Loss 0.1905, Train Acc 0.9606, Train F1 0.9606
[2025-03-29 17:22:32,298] INFO - Fold 3 Epoch 8460: Test Loss 3.9785, Test Acc 0.7857, Test F1 0.7829
[2025-03-29 17:22:32,441] INFO - Fold 3 Epoch 8465: Train Loss 0.0308, Train Acc 0.9892, Train F1 0.9893
[2025-03-29 17:22:32,441] INFO - Fold 3 Epoch 8465: Test Loss 2.7302, Test Acc 0.7857, Test F1 0.7851
[2025-03-29 17:22:32,585] INFO - Fold 3 Epoch 8470: Train Loss 0.0179, Train Acc 0.9928, Train F1 0.9928
[2025-03-29 17:22:32,585] INFO - Fold 3 Epoch 8470: Test Loss 2.9560, Test Acc 0.7571, Test F1 0.7570
[2025-03-29 17:22:32,729] INFO - Fold 3 Epoch 8475: Train Loss 0.0738, Train Acc 0.9857, Train F1 0.9857
[2025-03-29 17:22:32,729] INFO - Fold 3 Epoch 8475: Test Loss 3.7659, Test Acc 0.7857, Test F1 0.7842
[2025-03-29 17:22:32,873] INFO - Fold 3 Epoch 8480: Train Loss 0.0936, Train Acc 0.9642, Train F1 0.9642
[2025-03-29 17:22:32,874] INFO - Fold 3 Epoch 8480: Test Loss 3.2021, Test Acc 0.7857, Test F1 0.7829
[2025-03-29 17:22:33,018] INFO - Fold 3 Epoch 8485: Train Loss 0.0757, Train Acc 0.9642, Train F1 0.9641
[2025-03-29 17:22:33,018] INFO - Fold 3 Epoch 8485: Test Loss 3.2087, Test Acc 0.7286, Test F1 0.7250
[2025-03-29 17:22:33,163] INFO - Fold 3 Epoch 8490: Train Loss 0.1407, Train Acc 0.9391, Train F1 0.9387
[2025-03-29 17:22:33,163] INFO - Fold 3 Epoch 8490: Test Loss 3.5485, Test Acc 0.7000, Test F1 0.6909
[2025-03-29 17:22:33,306] INFO - Fold 3 Epoch 8495: Train Loss 0.1128, Train Acc 0.9462, Train F1 0.9460
[2025-03-29 17:22:33,306] INFO - Fold 3 Epoch 8495: Test Loss 2.8650, Test Acc 0.6714, Test F1 0.6615
[2025-03-29 17:22:33,451] INFO - Fold 3 Epoch 8500: Train Loss 0.0771, Train Acc 0.9642, Train F1 0.9642
[2025-03-29 17:22:33,451] INFO - Fold 3 Epoch 8500: Test Loss 2.4604, Test Acc 0.7857, Test F1 0.7851
[2025-03-29 17:22:33,593] INFO - Fold 3 Epoch 8505: Train Loss 0.0345, Train Acc 0.9892, Train F1 0.9892
[2025-03-29 17:22:33,593] INFO - Fold 3 Epoch 8505: Test Loss 2.5942, Test Acc 0.7429, Test F1 0.7424
[2025-03-29 17:22:33,735] INFO - Fold 3 Epoch 8510: Train Loss 0.0186, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:33,735] INFO - Fold 3 Epoch 8510: Test Loss 2.9830, Test Acc 0.7571, Test F1 0.7570
[2025-03-29 17:22:33,878] INFO - Fold 3 Epoch 8515: Train Loss 0.0161, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:33,878] INFO - Fold 3 Epoch 8515: Test Loss 2.7843, Test Acc 0.7571, Test F1 0.7572
[2025-03-29 17:22:34,021] INFO - Fold 3 Epoch 8520: Train Loss 0.0519, Train Acc 0.9749, Train F1 0.9749
[2025-03-29 17:22:34,022] INFO - Fold 3 Epoch 8520: Test Loss 3.1750, Test Acc 0.7571, Test F1 0.7540
[2025-03-29 17:22:34,164] INFO - Fold 3 Epoch 8525: Train Loss 0.0727, Train Acc 0.9713, Train F1 0.9713
[2025-03-29 17:22:34,164] INFO - Fold 3 Epoch 8525: Test Loss 3.1750, Test Acc 0.6714, Test F1 0.6615
[2025-03-29 17:22:34,307] INFO - Fold 3 Epoch 8530: Train Loss 0.0150, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:34,308] INFO - Fold 3 Epoch 8530: Test Loss 2.9679, Test Acc 0.7571, Test F1 0.7570
[2025-03-29 17:22:34,449] INFO - Fold 3 Epoch 8535: Train Loss 0.0257, Train Acc 0.9892, Train F1 0.9892
[2025-03-29 17:22:34,449] INFO - Fold 3 Epoch 8535: Test Loss 2.7501, Test Acc 0.7429, Test F1 0.7424
[2025-03-29 17:22:34,590] INFO - Fold 3 Epoch 8540: Train Loss 0.0190, Train Acc 0.9928, Train F1 0.9928
[2025-03-29 17:22:34,591] INFO - Fold 3 Epoch 8540: Test Loss 3.0556, Test Acc 0.8000, Test F1 0.7990
[2025-03-29 17:22:34,733] INFO - Fold 3 Epoch 8545: Train Loss 0.0128, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:34,733] INFO - Fold 3 Epoch 8545: Test Loss 2.9263, Test Acc 0.7571, Test F1 0.7570
[2025-03-29 17:22:34,876] INFO - Fold 3 Epoch 8550: Train Loss 0.0302, Train Acc 0.9857, Train F1 0.9857
[2025-03-29 17:22:34,876] INFO - Fold 3 Epoch 8550: Test Loss 3.0966, Test Acc 0.7714, Test F1 0.7711
[2025-03-29 17:22:35,018] INFO - Fold 3 Epoch 8555: Train Loss 0.0106, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:35,018] INFO - Fold 3 Epoch 8555: Test Loss 3.0040, Test Acc 0.7714, Test F1 0.7714
[2025-03-29 17:22:35,162] INFO - Fold 3 Epoch 8560: Train Loss 0.0153, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:35,162] INFO - Fold 3 Epoch 8560: Test Loss 3.1118, Test Acc 0.7857, Test F1 0.7856
[2025-03-29 17:22:35,307] INFO - Fold 3 Epoch 8565: Train Loss 0.0140, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:35,307] INFO - Fold 3 Epoch 8565: Test Loss 3.1984, Test Acc 0.7714, Test F1 0.7714
[2025-03-29 17:22:35,450] INFO - Fold 3 Epoch 8570: Train Loss 0.0130, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:35,450] INFO - Fold 3 Epoch 8570: Test Loss 3.1649, Test Acc 0.7571, Test F1 0.7570
[2025-03-29 17:22:35,594] INFO - Fold 3 Epoch 8575: Train Loss 0.0554, Train Acc 0.9785, Train F1 0.9785
[2025-03-29 17:22:35,594] INFO - Fold 3 Epoch 8575: Test Loss 3.6038, Test Acc 0.8000, Test F1 0.7990
[2025-03-29 17:22:35,738] INFO - Fold 3 Epoch 8580: Train Loss 0.0481, Train Acc 0.9821, Train F1 0.9821
[2025-03-29 17:22:35,738] INFO - Fold 3 Epoch 8580: Test Loss 3.0168, Test Acc 0.7429, Test F1 0.7429
[2025-03-29 17:22:35,882] INFO - Fold 3 Epoch 8585: Train Loss 0.0690, Train Acc 0.9606, Train F1 0.9606
[2025-03-29 17:22:35,882] INFO - Fold 3 Epoch 8585: Test Loss 3.5188, Test Acc 0.7857, Test F1 0.7842
[2025-03-29 17:22:36,025] INFO - Fold 3 Epoch 8590: Train Loss 0.0157, Train Acc 0.9928, Train F1 0.9928
[2025-03-29 17:22:36,025] INFO - Fold 3 Epoch 8590: Test Loss 3.1441, Test Acc 0.7429, Test F1 0.7416
[2025-03-29 17:22:36,169] INFO - Fold 3 Epoch 8595: Train Loss 0.1823, Train Acc 0.9534, Train F1 0.9534
[2025-03-29 17:22:36,169] INFO - Fold 3 Epoch 8595: Test Loss 4.0032, Test Acc 0.7714, Test F1 0.7657
[2025-03-29 17:22:36,311] INFO - Fold 3 Epoch 8600: Train Loss 0.4417, Train Acc 0.8889, Train F1 0.8880
[2025-03-29 17:22:36,312] INFO - Fold 3 Epoch 8600: Test Loss 4.0294, Test Acc 0.7000, Test F1 0.6836
[2025-03-29 17:22:36,454] INFO - Fold 3 Epoch 8605: Train Loss 0.1105, Train Acc 0.9462, Train F1 0.9462
[2025-03-29 17:22:36,454] INFO - Fold 3 Epoch 8605: Test Loss 3.4766, Test Acc 0.7571, Test F1 0.7522
[2025-03-29 17:22:36,597] INFO - Fold 3 Epoch 8610: Train Loss 0.1481, Train Acc 0.9570, Train F1 0.9570
[2025-03-29 17:22:36,597] INFO - Fold 3 Epoch 8610: Test Loss 3.6847, Test Acc 0.7429, Test F1 0.7364
[2025-03-29 17:22:36,739] INFO - Fold 3 Epoch 8615: Train Loss 0.0120, Train Acc 0.9964, Train F1 0.9964
[2025-03-29 17:22:36,739] INFO - Fold 3 Epoch 8615: Test Loss 2.9616, Test Acc 0.7571, Test F1 0.7570
[2025-03-29 17:22:36,882] INFO - Fold 3 Epoch 8620: Train Loss 0.2276, Train Acc 0.9140, Train F1 0.9130
[2025-03-29 17:22:36,882] INFO - Fold 3 Epoch 8620: Test Loss 3.6053, Test Acc 0.7286, Test F1 0.7229
[2025-03-29 17:22:37,025] INFO - Fold 3 Epoch 8625: Train Loss 0.0503, Train Acc 0.9821, Train F1 0.9821
[2025-03-29 17:22:37,026] INFO - Fold 3 Epoch 8625: Test Loss 3.1422, Test Acc 0.7714, Test F1 0.7703
[2025-03-29 17:22:37,168] INFO - Fold 3 Epoch 8630: Train Loss 0.0340, Train Acc 0.9857, Train F1 0.9857
[2025-03-29 17:22:37,168] INFO - Fold 3 Epoch 8630: Test Loss 2.8486, Test Acc 0.7714, Test F1 0.7714
[2025-03-29 17:22:37,311] INFO - Fold 3 Epoch 8635: Train Loss 0.1241, Train Acc 0.9498, Train F1 0.9498
[2025-03-29 17:22:37,311] INFO - Fold 3 Epoch 8635: Test Loss 3.2758, Test Acc 0.7714, Test F1 0.7676
[2025-03-29 17:22:37,454] INFO - Fold 3 Epoch 8640: Train Loss 0.0660, Train Acc 0.9857, Train F1 0.9857
[2025-03-29 17:22:37,454] INFO - Fold 3 Epoch 8640: Test Loss 3.3938, Test Acc 0.7429, Test F1 0.7386
[2025-03-29 17:22:37,598] INFO - Fold 3 Epoch 8645: Train Loss 0.3680, Train Acc 0.8925, Train F1 0.8917
[2025-03-29 17:22:37,598] INFO - Fold 3 Epoch 8645: Test Loss 3.8310, Test Acc 0.7000, Test F1 0.6836
[2025-03-29 17:22:37,743] INFO - Fold 3 Epoch 8650: Train Loss 0.0358, Train Acc 0.9928, Train F1 0.9928
[2025-03-29 17:22:37,743] INFO - Fold 3 Epoch 8650: Test Loss 3.1456, Test Acc 0.7429, Test F1 0.7403
[2025-03-29 17:22:37,887] INFO - Fold 3 Epoch 8655: Train Loss 0.0560, Train Acc 0.9677, Train F1 0.9677
[2025-03-29 17:22:37,887] INFO - Fold 3 Epoch 8655: Test Loss 3.1631, Test Acc 0.7714, Test F1 0.7692
[2025-03-29 17:22:38,030] INFO - Fold 3 Epoch 8660: Train Loss 0.0215, Train Acc 0.9892, Train F1 0.9892
[2025-03-29 17:22:38,030] INFO - Fold 3 Epoch 8660: Test Loss 2.7851, Test Acc 0.7714, Test F1 0.7714
[2025-03-29 17:22:38,174] INFO - Fold 3 Epoch 8665: Train Loss 0.0279, Train Acc 0.9892, Train F1 0.9892
[2025-03-29 17:22:38,174] INFO - Fold 3 Epoch 8665: Test Loss 3.2874, Test Acc 0.7857, Test F1 0.7856
[2025-03-29 17:22:38,318] INFO - Fold 3 Epoch 8670: Train Loss 0.0235, Train Acc 0.9928, Train F1 0.9928
[2025-03-29 17:22:38,318] INFO - Fold 3 Epoch 8670: Test Loss 2.9146, Test Acc 0.7571, Test F1 0.7570
[2025-03-29 17:22:38,462] INFO - Fold 3 Epoch 8675: Train Loss 0.0150, Train Acc 0.9928, Train F1 0.9928
[2025-03-29 17:22:38,462] INFO - Fold 3 Epoch 8675: Test Loss 3.1529, Test Acc 0.7857, Test F1 0.7858
[2025-03-29 17:22:38,604] INFO - Fold 3 Epoch 8680: Train Loss 0.0111, Train Acc 0.9964, Train F1 0.9964
